clip_uid,official_split,analysis_role,event_family,action_type,difficulty,dive_score,open_set,reference_baseline,predicted_quality,phi_takeoff,occlusion_takeoff,duration_contribution_takeoff,phi_flight,occlusion_flight,duration_contribution_flight,phi_entry,occlusion_entry,duration_contribution_entry,top_phase,actual_max_intervention_phase,top_phase_intervention_match,targeted_intervention_effect,random_intervention_effect,reconstruction_error,scorer_alignment_error,phase_boundary_cosine,phase_boundary_top_match,reference_change_cosine,coalition_0,coalition_1,coalition_2,coalition_3,coalition_4,coalition_5,coalition_6,coalition_7,targeted_minus_random,targeted_effect,mean_nonselected_effect,strongest_nonselected_effect,loo_reconstruction_error
07::87,test,official_test,07,5253b,3.2,64.0,False,6.2046733,6.03508,-0.10281547,-0.093206406,-0.01884370379977756,-0.15156801,-0.28005743,-0.0942185189988878,0.08479015,-0.076256275,-0.05653111139933268,flight,flight,True,0.280057430267334,0.07625627517700195,0.0,1.4901161193847656e-07,0.6862392,0.0,0.87561077,6.2046733,6.1057057,6.1950517,6.111336,6.463967,6.3151374,6.1282864,6.03508,0.20380115509033203,0.280057430267334,0.0847313404083252,0.09320640563964844,0.27992677688598633
07::89,test,official_test,07,207c,3.3,41.25,False,4.0309663,4.4817944,-0.009408872,-0.0099515915,0.05009200837877061,-0.04535107,-0.03723526,0.15027602513631183,0.505588,0.49605298,0.25046004189385307,entry,entry,True,0.49605298042297363,0.49605298042297363,0.0,5.960464477539063e-08,0.99346256,1.0,0.99855655,4.0309663,4.026897,3.9822962,3.9857414,4.550886,4.5190296,4.491746,4.4817944,0.0,0.49605298042297363,0.023593425750732422,0.037235260009765625,0.001961946487426758
07::93,test,official_test,07,5255b,3.6,84.6,False,6.0394177,6.4747467,0.03782018,0.019037247,0.0967397689819336,-0.0061015286,-0.016664505,0.0967397689819336,0.40361032,0.3770647,0.24184942245483398,entry,entry,True,0.37706470489501953,0.016664505004882812,0.0,1.4901161193847656e-07,0.97071505,1.0,-0.5922677,6.0394177,6.0965095,6.044368,6.097682,6.4700623,6.491411,6.4557095,6.4747467,0.3604001998901367,0.37706470489501953,0.017850875854492188,0.019037246704101562,0.05589151382446289
07::94,test,official_test,07,5253b,3.2,60.8,False,6.1741524,6.30398,0.12624805,0.14333391,0.028850555419921875,0.051850002,0.07027054,0.05770111083984375,-0.048270542,-0.044804573,0.04327583312988281,takeoff,takeoff,True,0.14333391189575195,0.07027053833007812,0.0,1.1920928955078125e-07,0.87636286,0.0,0.70489615,6.1741524,6.287292,6.2115593,6.3487844,6.1263933,6.2337093,6.160646,6.30398,0.07306337356567383,0.14333391189575195,0.05753755569458008,0.07027053833007812,0.03897237777709961
07::96,test,official_test,07,5253b,3.2,67.2,False,6.234146,5.9790473,-0.100710236,-0.108756065,-0.05668862660725911,-0.089866005,-0.15930176,-0.11337725321451822,-0.06452259,-0.16193151,-0.08503293991088867,takeoff,entry,False,0.10875606536865234,0.16193151473999023,0.0,2.9802322387695312e-08,0.60002756,0.0,0.40099323,6.234146,6.1435294,6.2157636,6.140979,6.26908,6.138349,6.0878034,5.9790473,-0.05317544937133789,0.10875606536865234,0.16061663627624512,0.16193151473999023,0.17489051818847656
09::4,test,official_test,09,103b,1.6,28.8,False,6.773046,5.592775,-0.01756692,-0.016789436,-0.26228247748480904,0.032340765,0.039613724,-0.26228247748480904,-1.195045,-1.1631699,-0.6557061937120225,entry,entry,True,1.1631698608398438,0.01678943634033203,0.0,5.960464477539063e-08,0.97719204,1.0,0.9997935,6.773046,6.7581534,6.8015656,6.7559447,5.5495777,5.553161,5.6095643,5.592775,1.1463804244995117,1.1631698608398438,0.028201580047607422,0.03961372375488281,0.039925575256347656
09::6,test,official_test,09,103b,1.6,31.2,False,7.328411,4.9422193,-0.012425661,-0.035768986,-0.7953972816467285,-0.24677682,-0.5137143,-0.7953972816467285,-2.1269894,-2.4131088,-0.7953972816467285,entry,entry,True,2.4131088256835938,0.5137143135070801,0.0,5.960464477539063e-08,0.8844276,0.5,0.9987347,7.328411,7.346249,7.355492,7.355328,5.4944615,5.4559336,4.9779882,4.9422193,1.8993945121765137,2.4131088256835938,0.27474164962768555,0.5137143135070801,0.5764002799987793
09::16,test,official_test,09,403b,2.0,31.0,False,8.031986,5.7580705,-0.15270798,-0.17559719,-1.0106292300754123,-0.7540602,-1.228589,-0.7579719225565592,-1.3671476,-1.8477354,-0.5053146150377061,entry,entry,True,1.8477354049682617,0.1755971908569336,0.0,0.0,0.7495674,0.5,0.99934214,8.031986,7.911864,7.7621512,7.605806,7.1551228,6.9866595,5.9336677,5.7580705,1.6721382141113281,1.8477354049682617,0.7020931243896484,1.2285890579223633,0.9780058860778809
09::17,test,official_test,09,403b,2.0,42.0,False,6.7952933,6.6949954,-0.11390734,-0.12656927,-0.0222884284125434,0.09732056,0.101788044,-0.0222884284125434,-0.08371115,-0.086064816,-0.05572107103135851,takeoff,takeoff,True,0.12656927108764648,0.08606481552124023,0.0,2.9802322387695312e-08,0.7417098,1.0,0.2533069,6.7952933,6.693614,6.8877125,6.78106,6.713502,6.5932074,6.8215647,6.6949954,0.04050445556640625,0.12656927108764648,0.09392642974853516,0.10178804397583008,0.010548114776611328
09::18,test,official_test,09,403b,2.0,54.0,False,7.2046237,7.3634105,-0.13562083,-0.15145397,0.017642974853515625,0.039298058,-0.00017213821,0.052928924560546875,0.25510955,0.2368474,0.08821487426757812,entry,entry,True,0.2368474006652832,0.2368474006652832,0.0,1.7136335372924805e-07,0.95218223,1.0,0.89855784,7.2046237,7.085207,7.283763,7.126563,7.4783664,7.3635826,7.5148644,7.3634105,0.0,0.2368474006652832,0.07581305503845215,0.15145397186279297,0.07356548309326172
09::21,test,official_test,09,403b,2.0,50.0,False,7.8441052,7.819534,0.032506865,0.029876232,-0.0054603152804904515,-0.110155664,-0.15600777,-0.010920630560980903,0.05307738,0.0010671616,-0.008190472920735676,flight,flight,True,0.1560077667236328,0.0010671615600585938,0.0,2.9802322387695312e-08,0.104928814,0.5,0.47099647,7.8441052,7.8750896,7.7756486,7.8184667,7.9450397,7.9755416,7.7896576,7.819534,0.15494060516357422,0.1560077667236328,0.015471696853637695,0.029876232147216797,0.10049295425415039
09::23,test,official_test,09,201b,1.8,41.4,False,7.5227203,7.2110825,0.051908493,0.05907345,-0.06925286187065972,-0.17688727,-0.40265322,-0.13850572374131945,-0.1866591,-0.41567612,-0.10387929280598958,entry,entry,True,0.4156761169433594,0.40265321731567383,0.0,2.1606683731079102e-07,0.5681939,0.5,0.9042711,7.5227203,7.5659113,7.5700464,7.6267586,7.5635257,7.6137357,7.152009,7.2110825,0.013022899627685547,0.4156761169433594,0.23086333274841309,0.40265321731567383,0.4476180076599121
09::32,test,official_test,09,301b,1.9,37.05,False,7.153202,6.1359177,-0.09920017,-0.10032034,-0.33909479777018225,-0.003509442,0.002392292,-0.33909479777018225,-0.9145748,-0.9148822,-0.33909479777018225,entry,entry,True,0.9148821830749512,0.9148821830749512,0.0,1.1920928955078125e-07,0.67687994,0.5,0.9956331,7.153202,7.054958,7.1436267,7.0508,6.2387705,6.1335254,6.236238,6.1359177,0.0,0.9148821830749512,0.05135631561279297,0.10032033920288086,0.004474163055419922
09::35,test,official_test,09,301b,1.9,40.85,False,7.3767986,7.2638545,-0.052283604,-0.035167694,-0.02509869469536675,0.09782473,0.16407633,-0.0501973893907335,-0.15848525,-0.100367546,-0.037648042043050126,entry,flight,False,0.10036754608154297,0.1640763282775879,0.0,0.0,0.046483025,0.0,0.9408601,7.3767986,7.3095174,7.41049,7.364222,7.162314,7.099778,7.299022,7.2638545,-0.06370878219604492,0.10036754608154297,0.09962201118469238,0.1640763282775879,0.14148521423339844
09::46,test,official_test,09,305c,2.8,56.0,False,7.205379,6.963554,-0.06218831,-0.056432247,-0.08060836791992188,-0.009697358,0.0005311966,-0.08060836791992188,-0.16993944,-0.17407227,-0.08060836791992188,entry,entry,True,0.174072265625,0.174072265625,0.0,6.705522537231445e-08,0.055366162,0.0,-0.72768736,7.205379,7.139305,7.1873236,7.137626,7.041443,6.9630227,7.019986,6.963554,0.0,0.174072265625,0.028481721878051758,0.056432247161865234,0.011851787567138672
09::54,test,official_test,09,105b,2.3,54.05,False,6.7796106,8.475223,0.03803293,0.042066574,0.5652039845784504,0.0020453136,0.020918846,0.5652039845784504,1.6555337,1.6759982,0.5652039845784504,entry,entry,True,1.6759982109069824,0.04206657409667969,0.0,3.725290298461914e-08,0.95434546,1.0,1.0,6.7796106,6.8131375,6.76231,6.7992244,8.414207,8.454304,8.433156,8.475223,1.6339316368103027,1.6759982109069824,0.03149271011352539,0.04206657409667969,0.04337167739868164
09::61,test,official_test,09,626c,3.3,52.8,False,4.281548,4.6105475,-0.013886134,-0.03488016,0.07311100429958767,0.038514454,0.03031826,0.07311100429958767,0.3043712,0.28365707,0.1827775107489692,entry,entry,True,0.2836570739746094,0.03488016128540039,0.0,1.1920928955078125e-07,0.99426806,1.0,-0.95654535,4.281548,4.28797,4.327573,4.3268905,4.6059475,4.5802293,4.6454277,4.6105475,0.24877691268920898,0.2836570739746094,0.03259921073913574,0.03488016128540039,0.04990434646606445
09::65,test,official_test,09,405b,2.8,61.6,False,6.8403487,7.012162,-0.0531977,-0.05997467,0.019090387556287978,0.068328775,0.09277201,0.05727116266886393,0.15668242,0.17851067,0.09545193778143989,entry,entry,True,0.1785106658935547,0.05997467041015625,0.0,1.2665987014770508e-07,0.91555864,0.5,0.8288195,6.8403487,6.7897587,6.880065,6.8336515,6.9710336,6.91939,7.072137,7.012162,0.11853599548339844,0.1785106658935547,0.07637333869934082,0.09277200698852539,0.03949451446533203
09::73,test,official_test,09,6243d,3.2,81.6,False,6.859957,6.580469,0.06557226,0.059267044,-0.06210846371120876,-0.0023241043,0.00049829483,-0.12421692742241752,-0.34273624,-0.33928633,-0.09316269556681314,entry,entry,True,0.33928632736206055,0.0004982948303222656,0.0,8.940696716308594e-08,0.26342633,0.5,0.9781116,6.859957,6.9300804,6.8530564,6.9197555,6.512017,6.579971,6.521202,6.580469,0.3387880325317383,0.33928632736206055,0.02988266944885254,0.05926704406738281,3.2901763916015625e-05
09::77,test,official_test,09,107b,3.0,58.5,False,6.9466553,6.233262,-0.16715081,-0.12136841,-0.23779773712158203,-0.20102866,-0.18117142,-0.3170636494954427,-0.34521374,-0.29792118,-0.15853182474772134,entry,entry,True,0.29792118072509766,0.121368408203125,0.0,1.7881393432617188e-07,0.6302039,0.5,0.7376877,6.9466553,6.7633696,6.755417,6.5311832,6.5837965,6.4144335,6.3546305,6.233262,0.17655277252197266,0.29792118072509766,0.15126991271972656,0.18117141723632812,0.11293220520019531
09::82,test,official_test,09,407c,3.2,48.0,False,5.1876388,5.2111225,0.012956937,-0.0041279793,0.005218611823187933,0.011598905,0.07507372,0.005218611823187933,-0.0010720888,0.07561827,0.013046529557969836,takeoff,entry,False,0.004127979278564453,0.07561826705932617,0.0,1.7881393432617188e-07,-0.34611782,0.5,-0.57929057,5.1876388,5.219124,5.137206,5.1355042,5.1113195,5.136049,5.2152505,5.2111225,-0.07149028778076172,0.004127979278564453,0.07534599304199219,0.07561826705932617,0.12308025360107422
09::83,test,official_test,09,305c,2.8,46.2,False,7.1300783,6.8527627,0.12173685,0.15547132,-0.061625692579481334,-0.13162224,-0.08968449,-0.12325138515896267,-0.26743022,-0.24151802,-0.092438538869222,entry,entry,True,0.2415180206298828,0.08968448638916016,0.0,2.1606683731079102e-07,0.52537835,0.5,0.92385685,7.1300783,7.2228546,6.9612923,7.0942807,6.84151,6.942447,6.6972914,6.8527627,0.15183353424072266,0.2415180206298828,0.12257790565490723,0.1554713249206543,0.10158443450927734
10::9,test,official_test,10,407c,3.2,67.2,False,6.6038914,6.251957,0.0076945624,0.0011844635,-0.07820765177408853,-0.052398365,-0.080590725,-0.15641530354817706,-0.30723062,-0.328784,-0.11731147766113281,entry,entry,True,0.3287839889526367,0.3287839889526367,0.0,1.341104507446289e-07,0.25419766,0.5,0.95362717,6.6038914,6.6189346,6.580524,6.580741,6.3190527,6.3325477,6.2507725,6.251957,0.0,0.3287839889526367,0.04088759422302246,0.08059072494506836,0.05625581741333008
10::27,test,official_test,10,6243d,3.2,65.6,False,6.411455,5.7405233,0.34788442,0.36493778,-0.22364393870035806,-0.18787098,-0.26358557,-0.22364393870035806,-0.83094525,-0.8961253,-0.22364393870035806,entry,entry,True,0.896125316619873,0.896125316619873,0.0,5.960464477539063e-08,0.44387418,0.5,0.94104993,6.411455,6.7395,6.2965126,6.6366487,5.642904,6.004109,5.3755856,5.7405233,0.0,0.896125316619873,0.31426167488098145,0.36493778228759766,0.1238412857055664
10::30,test,official_test,10,305c,2.8,33.6,False,5.114163,4.106403,0.043231487,0.024775982,-0.22394667731391057,-0.2363801,-0.3876915,-0.44789335462782115,-0.81461143,-0.98708105,-0.33592001597086585,entry,entry,True,0.9870810508728027,0.9870810508728027,0.0,5.960464477539063e-08,0.94245195,1.0,0.97125745,5.114163,5.17583,5.029074,5.093484,4.472001,4.4940944,4.081627,4.106403,0.0,0.9870810508728027,0.20623373985290527,0.3876914978027344,0.3422365188598633
10::35,test,official_test,10,407c,3.2,48.0,False,5.5598035,4.934029,0.22661121,0.19756651,-0.13906097412109375,-0.19183843,-0.31619883,-0.2781219482421875,-0.6605472,-0.79990625,-0.20859146118164062,entry,entry,True,0.7999062538146973,0.19756650924682617,0.0,0.0,0.68009377,0.5,0.9915783,5.5598035,5.8208323,5.4976983,5.7339354,5.043988,5.250228,4.7364626,4.934029,0.6023397445678711,0.7999062538146973,0.2568826675415039,0.31619882583618164,0.29276418685913086
10::41,test,official_test,10,5152b,2.9,52.2,False,7.5764594,6.9665475,0.058879215,0.05801201,-0.20330397288004556,-0.08728019,-0.017498493,-0.27107196384006077,-0.58151096,-0.52837276,-0.13553598192003039,entry,entry,True,0.5283727645874023,0.05801200866699219,0.0,2.3096799850463867e-07,0.88893807,1.0,0.7094956,7.5764594,7.649982,7.4331737,7.4949203,6.9555864,6.984046,6.9085355,6.9665475,0.47036075592041016,0.5283727645874023,0.03775525093078613,0.05801200866699219,0.12205266952514648
10::43,test,official_test,10,407c,3.2,73.6,False,6.2232833,6.665151,0.07465211,0.086765766,0.09819285074869791,-0.017163834,0.0438056,0.09819285074869791,0.38437954,0.39721203,0.2454821268717448,entry,entry,True,0.39721202850341797,0.08676576614379883,0.0,2.086162567138672e-07,0.9937899,1.0,0.7175448,6.2232833,6.27911,6.138438,6.267939,6.5881186,6.6213455,6.5783854,6.665151,0.31044626235961914,0.39721202850341797,0.06528568267822266,0.08676576614379883,0.08591556549072266
13::9,test,official_test,13,207c,3.3,69.3,False,6.350183,6.1576524,0.18014486,0.18900633,-0.042784584893120654,0.017676434,0.020656586,-0.08556916978624131,-0.39035192,-0.37726164,-0.06417687733968098,entry,entry,True,0.3772616386413574,0.18900632858276367,0.0,1.1920928955078125e-07,0.13074677,0.5,0.9946574,6.350183,6.528847,6.37226,6.534914,5.9541216,6.136996,5.968646,6.1576524,0.18825531005859375,0.3772616386413574,0.10483145713806152,0.18900632858276367,0.024931907653808594
13::11,test,official_test,13,407c,3.2,64.0,False,4.2588496,4.470236,0.17604542,0.20555544,0.04697471194797092,0.18311834,0.07996321,0.04697471194797092,-0.14777756,-0.36787796,0.1174367798699273,flight,entry,False,0.07996320724487305,0.20555543899536133,0.0,2.384185791015625e-07,0.62012726,0.5,0.69273895,4.2588496,4.3527303,4.4924684,4.838114,4.2785177,4.3902726,4.2646804,4.470236,-0.12559223175048828,0.07996320724487305,0.2867166996002197,0.3678779602050781,0.2937455177307129
13::12,test,official_test,13,407c,3.2,78.4,False,7.804608,7.7280645,0.21633546,0.28359652,-0.01700962914360894,-0.25698695,-0.25031424,-0.03401925828721788,-0.03589185,-0.1100688,-0.02551444371541341,flight,takeoff,False,0.25031423568725586,0.11006879806518555,0.0,8.940696716308594e-08,0.54647833,0.5,0.5591603,7.804608,7.9453382,7.532604,7.8381333,7.834549,7.978379,7.444468,7.7280645,0.1402454376220703,0.25031423568725586,0.19683265686035156,0.2835965156555176,0.00024318695068359375
13::17,test,official_test,13,207c,3.3,57.8,False,5.1819263,5.161109,0.09477774,0.10832596,-0.00462606218126085,-0.18258412,-0.38382578,-0.0092521243625217,0.0669891,-0.07404566,-0.0069390932718912755,flight,flight,True,0.38382577896118164,0.07404565811157227,0.0,0.0,0.2388371,1.0,-0.24377358,5.1819263,5.247967,5.185395,5.2351546,5.374761,5.5449347,5.052783,5.161109,0.3097801208496094,0.38382577896118164,0.0911858081817627,0.10832595825195312,0.32872819900512695
13::20,test,official_test,13,6243d,3.2,72.0,False,6.3275867,7.1359415,0.20904684,0.20988846,0.17963441212972003,0.24106169,0.24099159,0.17963441212972003,0.35824633,0.3479886,0.44908603032430017,entry,entry,True,0.3479886054992676,0.3479886054992676,0.0,2.086162567138672e-07,0.9378463,1.0,0.8242623,6.3275867,6.5279098,6.5608363,6.787953,6.6882086,6.89495,6.926053,7.1359415,0.0,0.3479886054992676,0.22544002532958984,0.24099159240722656,0.009486198425292969
13::23,test,official_test,13,626c,3.3,59.4,False,6.0476394,5.962467,0.36578918,0.45393562,-0.018927150302463107,0.08166623,0.15259838,-0.018927150302463107,-0.5326276,-0.44592857,-0.04731787575615777,entry,takeoff,False,0.44592857360839844,0.44592857360839844,0.0,0.0,0.8939895,1.0,0.9217512,6.0476394,6.32445,6.0575414,6.408396,5.4274807,5.809869,5.5085316,5.962467,0.0,0.44592857360839844,0.3032670021057129,0.4539356231689453,0.24577760696411133
13::26,test,official_test,13,305c,2.8,72.8,False,7.653532,8.182358,0.12537749,0.1497097,0.11751683553059895,-0.053347033,-0.025751114,0.11751683553059895,0.4567953,0.4672842,0.29379208882649743,entry,entry,True,0.4672842025756836,0.025751113891601562,0.0,2.2351741790771484e-07,0.79019034,1.0,0.96660465,7.653532,7.753923,7.5719347,7.7150736,8.099184,8.208109,8.032648,8.182358,0.44153308868408203,0.4672842025756836,0.08773040771484375,0.14970970153808594,0.062417030334472656
13::28,test,official_test,13,5253b,3.2,76.8,False,7.7931266,7.4779983,0.013774951,0.009365082,-0.0700285169813368,-0.037610453,-0.027550697,-0.1400570339626736,-0.29129282,-0.2797141,-0.1050427754720052,entry,entry,True,0.27971410751342773,0.27971410751342773,0.0,9.685754776000977e-08,0.31269658,0.5,0.97605777,7.7931266,7.8114376,7.7455826,7.7577124,7.4903812,7.505549,7.468633,7.4779983,0.0,0.27971410751342773,0.018457889556884766,0.027550697326660156,0.01722860336303711
13::30,test,official_test,13,5253b,3.2,86.4,False,8.272468,8.44622,0.18262784,0.18866825,0.03861172993977864,0.03824727,0.04566288,0.07722345987955728,-0.04712232,-0.048547745,0.05791759490966797,takeoff,takeoff,True,0.18866825103759766,0.04854774475097656,0.0,3.2782554626464844e-07,0.11455488,0.0,0.8972037,8.272468,8.448436,8.30268,8.494768,8.226151,8.4005575,8.257552,8.44622,0.1401205062866211,0.18866825103759766,0.04710531234741211,0.04854774475097656,0.012030601501464844
14::2,test,official_test,14,6142d,3.1,63.55,False,8.649299,6.6399326,-0.23754454,-0.33195353,-0.6697886784871419,-1.155072,-1.2339325,-0.8930515713161892,-0.6167495,-0.6376009,-0.4465257856580946,flight,flight,True,1.2339324951171875,0.6376008987426758,0.0,2.1606683731079102e-07,0.7068265,0.5,1.0,8.649299,8.529797,7.5967207,7.2775335,8.077034,7.873865,6.971886,6.6399326,0.5963315963745117,1.2339324951171875,0.48477721214294434,0.6376008987426758,0.1941208839416504
14::10,test,official_test,14,107b,3.0,46.5,False,6.2247095,4.5581374,-0.011228879,0.06938648,-0.7406987084282769,-0.32618102,-0.24053526,-0.5555240313212076,-1.3291622,-1.1587772,-0.37034935421413845,entry,entry,True,1.1587772369384766,0.24053525924682617,0.0,1.1920928955078125e-07,0.986068,1.0,0.97738045,6.2247095,6.168075,5.8480926,5.7169147,4.760372,4.7986727,4.488751,4.5581374,0.9182419776916504,1.1587772369384766,0.15496087074279785,0.24053525924682617,0.33664608001708984
14::12,test,official_test,14,405b,2.8,42.0,False,6.174615,5.9865665,-0.022787968,-0.049889088,-0.0417885250515408,-0.10279433,-0.11394119,-0.0417885250515408,-0.062466066,-0.05421686,-0.104471312628852,flight,flight,True,0.11394119262695312,0.11394119262695312,0.0,2.086162567138672e-07,0.788574,1.0,-0.26011,6.174615,6.1914444,6.095484,6.0407834,6.116416,6.1005077,6.0364556,5.9865665,0.0,0.11394119262695312,0.052052974700927734,0.054216861724853516,0.029998779296875
